municipality,bfs_number,dist_to_zone_m,in_zone,near_3km,zone_category,lon,lat
Aadorf,4551,0,TRUE,TRUE,high_potential,8.521285280010376,47.30932370921847
Aarau,4001,12500,FALSE,FALSE,moderate_potential,9.235048868456593,46.53191451437727
Aarberg,301,2500,FALSE,TRUE,good_potential,6.191749466998677,46.39661419490496
Aarburg,4271,7071,FALSE,FALSE,moderate_potential,7.471756509731396,47.34044028007206
Aarwangen,321,2500,FALSE,TRUE,good_potential,8.222120252854653,47.47588625260339
Abtwil,4221,0,TRUE,TRUE,high_potential,7.284502147883891,47.41749657066739
Aclens,5621,0,TRUE,TRUE,high_potential,8.451961406040732,47.142538737222836
Acquarossa,5048,21360,FALSE,FALSE,moderate_potential,8.09309003838199,47.470547377505866
Adelboden,561,0,TRUE,TRUE,high_potential,6.775852438077151,46.62694232193598
Adligenswil,1051,2500,FALSE,TRUE,good_potential,6.925226723987845,46.359782692220996
Adliswil,131,10000,FALSE,FALSE,moderate_potential,8.009511360679948,47.373165188407555
Aedermannsdorf,2421,0,TRUE,TRUE,high_potential,6.967205742128128,46.84238089041918
Aefligen,401,5000,FALSE,FALSE,moderate_potential,8.1792960896161,47.261153309920786
Aegerten,731,5000,FALSE,FALSE,moderate_potential,6.973864249839983,46.87614561188071
Aesch (BL),2761,3536,FALSE,FALSE,moderate_potential,7.191069510280927,46.84472890576637
Aesch (LU),1021,5000,FALSE,FALSE,moderate_potential,6.730501825872395,46.58128303360423
Aesch (ZH),241,15207,FALSE,FALSE,moderate_potential,8.67127109492207,46.84934359325939
Aeschi (SO),2511,2500,FALSE,TRUE,good_potential,8.854036926172505,47.54798342173435
Aeschi bei Spiez,562,0,TRUE,TRUE,high_potential,6.80244145523596,46.77476852594205
Aeugst am Albis,1,12748,FALSE,FALSE,moderate_potential,6.136671931754218,46.316862214819714
Affeltrangen,4711,2500,FALSE,TRUE,good_potential,9.46096312313378,47.492858894325245
Affoltern am Albis,2,12500,FALSE,FALSE,moderate_potential,7.6576546208072385,46.93537608798443
Affoltern im Emmental,951,0,TRUE,TRUE,high_potential,7.091672141432971,46.62474879902659
Agarn,6101,7500,FALSE,FALSE,moderate_potential,6.326836734078831,46.51837436313748
Agiez,5742,0,TRUE,TRUE,high_potential,9.027471748646223,47.666657166367244
Agno,5141,14577,FALSE,FALSE,moderate_potential,7.570629477213032,46.88141080625937
Aigle,5401,5000,FALSE,FALSE,moderate_potential,9.20852484501443,46.82734805259942
Aire-la-Ville,6601,0,TRUE,TRUE,high_potential,7.050675481111207,46.65839147922983
Airolo,5061,0,TRUE,TRUE,high_potential,6.3931947570782555,46.62443622696672
Alberswil,1121,2500,FALSE,TRUE,good_potential,9.11935165787524,47.494837339864
Albinen,6102,10607,FALSE,FALSE,moderate_potential,7.691931900045449,47.103890452433
Albula/Alvra,3542,2500,FALSE,TRUE,good_potential,8.404751886849393,47.55831842523353
Alchenstorf,402,2500,FALSE,TRUE,good_potential,7.20001454086219,46.76763445319214
Allaman,5851,5590,FALSE,FALSE,moderate_potential,8.437132487915648,47.40972769356569
Alle,6771,5000,FALSE,FALSE,moderate_potential,7.471088837604425,47.031352404175124
Allmendingen,630,2500,FALSE,TRUE,good_potential,7.517206726422236,46.33422132713952
Allschwil,2762,10000,FALSE,FALSE,moderate_potential,8.39115208120264,47.11400189613212
Alpnach,1401,7071,FALSE,FALSE,moderate_potential,8.157557550582908,47.348190551387965
Alpthal,1361,0,TRUE,TRUE,high_potential,8.585053150963741,47.45799437604971
Altbüron,1122,0,TRUE,TRUE,high_potential,9.57943639150885,46.70696199797587
Altdorf (UR),1201,2500,FALSE,TRUE,good_potential,8.219616931004527,47.42092029822325
Altendorf,1341,0,TRUE,TRUE,high_potential,7.807699654282397,47.472182307653014
Altikon,211,3536,FALSE,FALSE,moderate_potential,8.205725606628702,47.36817886236989
Altishofen,1123,0,TRUE,TRUE,high_potential,6.94408973730676,47.21366493237073
Altnau,4641,2500,FALSE,TRUE,good_potential,6.168088629145682,46.37605385873598
Alto Malcantone,5237,9014,FALSE,FALSE,moderate_potential,7.200712529469681,47.41350313991488
Altstätten,3251,0,TRUE,TRUE,high_potential,6.079097130314129,46.23222972289084
Amden,3311,5590,FALSE,FALSE,moderate_potential,8.148435686965215,47.431760399752925
Amlikon-Bissegg,4881,2500,FALSE,TRUE,good_potential,6.586752997393407,46.7621315454757
Ammerswil,4191,0,TRUE,TRUE,high_potential,8.289779927301106,47.53517283158894
Amriswil,4461,3536,FALSE,FALSE,moderate_potential,8.643571826361429,46.97085733741346
Amsoldingen,921,7906,FALSE,FALSE,moderate_potential,8.10672373363906,47.35156500312794
Andeer,3701,0,TRUE,TRUE,high_potential,6.595504476127518,46.58453015757507
Andelfingen,291,0,TRUE,TRUE,high_potential,7.064743367512044,47.20998908880355
Andermatt,1202,2500,FALSE,TRUE,good_potential,7.8466727655345405,47.4119885020027
Andwil (SG),3441,2500,FALSE,TRUE,good_potential,7.24089174319934,47.124311968469826
Anières,6602,2500,FALSE,TRUE,good_potential,8.03867066054626,47.283072879457094
Anniviers,6252,9014,FALSE,FALSE,moderate_potential,7.387607100618296,47.19722026283541
Anwil,2841,7906,FALSE,FALSE,moderate_potential,7.533426389153997,47.240584815479366
Appenzell,3101,0,TRUE,TRUE,high_potential,8.891776028102413,45.981970899405965
Aranno,5143,10607,FALSE,FALSE,moderate_potential,8.9688003595792,47.26954752557146
Arbaz,6261,10000,FALSE,FALSE,moderate_potential,8.734190065921661,47.496744729861454
Arbedo-Castione,5001,0,TRUE,TRUE,high_potential,6.70624187593365,46.691615788755655
Arboldswil,2881,0,TRUE,TRUE,high_potential,6.882875957448021,46.5831433163482
Arbon,4401,5590,FALSE,FALSE,moderate_potential,9.286504105245045,47.596574357444695
Arch,381,9014,FALSE,FALSE,moderate_potential,8.995692677921246,47.19237974554247
Ardon,6021,7071,FALSE,FALSE,moderate_potential,6.310030879616557,46.42013325042716
Arisdorf,2821,2500,FALSE,TRUE,good_potential,6.762870335625098,46.53788559573405
Aristau,4222,7906,FALSE,FALSE,moderate_potential,7.719989426675823,47.38842513740515
Arlesheim,2763,5590,FALSE,FALSE,moderate_potential,8.723338174857476,46.191309691681084
Arnex-sur-Nyon,5701,11180,FALSE,FALSE,moderate_potential,7.242372548367178,46.91014817363983
Arnex-sur-Orbe,5743,0,TRUE,TRUE,high_potential,7.079065535996825,46.64563543878679
Arni (AG),4061,11180,FALSE,FALSE,moderate_potential,8.918104366773106,46.05305632289374
Arni (BE),602,0,TRUE,TRUE,high_potential,7.544927771921178,47.3718669350491
Arogno,5144,15000,FALSE,FALSE,moderate_potential,6.935269519698733,46.684424278028025
Arosa,3921,0,TRUE,TRUE,high_potential,8.624754129444474,47.72137297562394
Arth,1362,3536,FALSE,FALSE,moderate_potential,9.222937278441869,47.090046056489214
Arzier-Le Muids,5702,5000,FALSE,FALSE,moderate_potential,8.280256039617539,46.985990778189205
Ascona,5091,18200,FALSE,FALSE,moderate_potential,7.3334351550852475,46.95535725648426
Assens,5511,0,TRUE,TRUE,high_potential,9.164982476023901,47.1574920140679
Attalens,2321,2500,FALSE,TRUE,good_potential,8.131689068743054,47.537167480495846
Attinghausen,1203,5590,FALSE,FALSE,moderate_potential,6.537572547419707,46.67014941725826
Attiswil,971,2500,FALSE,TRUE,good_potential,8.325407318987647,47.38596905078923
Au (SG),3231,2500,FALSE,TRUE,good_potential,8.173835190192083,47.30560978708324
Aubonne,5422,3536,FALSE,FALSE,moderate_potential,7.68348913374535,47.227082777286086
Auenstein,4091,7071,FALSE,FALSE,moderate_potential,6.4994445350901975,46.78764203007014
Augst,2822,5590,FALSE,FALSE,moderate_potential,7.364878188867359,46.22293451025636
Ausserberg,6191,2500,FALSE,TRUE,good_potential,9.240885728110023,47.59455178062771
Auswil,322,0,TRUE,TRUE,high_potential,7.722658886847387,47.28794670617629
Autigny,2173,2500,FALSE,TRUE,good_potential,7.714832129615305,47.40195873671524
Auw,4223,2500,FALSE,TRUE,good_potential,8.663533723237107,47.257289365222206
Avegno Gordevio,5324,20156,FALSE,FALSE,moderate_potential,8.383186981124462,47.32479794407021
Avenches,5451,7906,FALSE,FALSE,moderate_potential,7.245926867032668,46.763350129123694
Avers,3681,10000,FALSE,FALSE,moderate_potential,7.669234192919072,47.17048970752099
Avry,2174,7071,FALSE,FALSE,moderate_potential,6.847872582579937,46.94399981086355
Avully,6603,2500,FALSE,TRUE,good_potential,7.913486028347578,47.54508384596122
Avusy,6604,0,TRUE,TRUE,high_potential,8.39509249335096,47.147890383837385
Ayent,6082,3536,FALSE,FALSE,moderate_potential,7.60222724375238,47.23421729571031
Baar,1701,2500,FALSE,TRUE,good_potential,9.833050282930941,46.75319182468773
Bachenbülach,51,16008,FALSE,FALSE,moderate_potential,7.328029082405619,47.17387624367536
Bachs,81,21360,FALSE,FALSE,moderate_potential,8.044063540288553,47.42031942943813
Bad Ragaz,3291,0,TRUE,TRUE,high_potential,7.092872934815811,46.9585181094894
Baden,4021,9014,FALSE,FALSE,moderate_potential,8.918971179748596,47.64121434920245
Balerna,5242,27500,FALSE,FALSE,moderate_potential,6.466716562333708,46.52579887486573
Balgach,3232,0,TRUE,TRUE,high_potential,6.49209351792181,46.48490732577683
Ballaigues,5744,2500,FALSE,TRUE,good_potential,8.765993479338956,46.22389405358659
Ballens,5423,2500,FALSE,TRUE,good_potential,9.068814422963984,47.50434072872243
Ballwil,1023,5000,FALSE,FALSE,moderate_potential,6.845942513073379,46.15878792160598
Balm bei Günsberg,2541,5590,FALSE,FALSE,moderate_potential,8.927299355068444,46.45997606577377
Balsthal,2422,2500,FALSE,TRUE,good_potential,8.368473788378024,47.1287829869208
Baltschieder,6281,7500,FALSE,FALSE,moderate_potential,6.068374345151946,46.178437265991356
Balzers,7003,2500,FALSE,TRUE,good_potential,6.160882939867252,46.32359651545688
Bannwil,323,0,TRUE,TRUE,high_potential,8.81541996245954,47.52865425193537
Bardonnex,6605,0,TRUE,TRUE,high_potential,6.736736953971101,46.798931678189085
Bargen (BE),302,0,TRUE,TRUE,high_potential,8.653930234351625,47.65411254076723
Bargen (SH),2931,15811,FALSE,FALSE,moderate_potential,7.017500759121914,47.03308362672411
Bas-Intyamon,2162,0,TRUE,TRUE,high_potential,8.067145090290143,47.31757739805722
Basadingen-Schlattingen,4536,2500,FALSE,TRUE,good_potential,6.644692430548259,46.717670962021906
Basel,2701,10000,FALSE,FALSE,moderate_potential,8.365951113344188,47.314425742689664
Basse-Allaine,6807,11180,FALSE,FALSE,moderate_potential,6.5859600604040045,46.6032803832929
Basse-Vendline,6812,10000,FALSE,FALSE,moderate_potential,8.814736791483414,47.70482515581973
Bassersdorf,52,12500,FALSE,FALSE,moderate_potential,6.343376551014627,46.438938727666226
Bassins,5703,2500,FALSE,TRUE,good_potential,8.187705661789497,47.551517363325736
Baulmes,5745,0,TRUE,TRUE,high_potential,8.64100271346806,46.88831905828047
Bauma,297,2500,FALSE,TRUE,good_potential,7.727607316164225,46.33732906363251
Bavois,5746,0,TRUE,TRUE,high_potential,6.572953410018045,46.64669406537806
Beatenberg,571,0,TRUE,TRUE,high_potential,8.048653335613151,47.53467654232763
Beckenried,1501,7906,FALSE,FALSE,moderate_potential,7.891462484598803,46.9628704265073
Bedano,5148,7071,FALSE,FALSE,moderate_potential,7.522959356753707,46.715736036684234
Bedretto,5063,3536,FALSE,FALSE,moderate_potential,8.85277579922448,47.30147774541973
Beggingen,2951,16008,FALSE,FALSE,moderate_potential,9.574482995804605,47.11987735218579
Begnins,5704,0,TRUE,TRUE,high_potential,7.8646846883717,46.44473015566242
Beinwil (Freiamt),4224,0,TRUE,TRUE,high_potential,7.890627035386927,46.708816027445614
Beinwil (SO),2612,0,TRUE,TRUE,high_potential,8.853816802988126,47.275726194969316
Beinwil am See,4131,2500,FALSE,TRUE,good_potential,6.679910464747245,46.646015707151946
Belfaux,2175,7906,FALSE,FALSE,moderate_potential,7.620711847451881,47.2179590430286
Bellach,2542,7906,FALSE,FALSE,moderate_potential,7.628322642274642,47.49546972452411
Bellevue,6606,5000,FALSE,FALSE,moderate_potential,7.888906378283866,46.316156157757476
Bellikon,4022,9014,FALSE,FALSE,moderate_potential,8.383771698558116,47.540953370671936
Bellinzona,5002,2500,FALSE,TRUE,good_potential,6.118303762045523,46.14900173294489
Bellmund,732,5590,FALSE,FALSE,moderate_potential,7.418907879278286,47.20854740195636
Bellwald,6052,2500,FALSE,TRUE,good_potential,7.222898363254455,47.36152041709866
Belmont-Broye,2053,10308,FALSE,FALSE,moderate_potential,6.669284762128876,47.01585109108398
Belmont-sur-Lausanne,5581,2500,FALSE,TRUE,good_potential,9.550925776853644,47.238138510699414
Belmont-sur-Yverdon,5902,0,TRUE,TRUE,high_potential,6.858111903724839,46.36874964750612
Belp,861,2500,FALSE,TRUE,good_potential,6.819356471603143,46.66090865231979
Belprahon,681,2500,FALSE,TRUE,good_potential,7.637295109045774,46.83427441102765
Benken (SG),3312,5590,FALSE,FALSE,moderate_potential,8.263177727919087,47.131612905710405
Benken (ZH),22,2500,FALSE,TRUE,good_potential,8.470155423827135,47.53797661944778
Bennwil,2882,2500,FALSE,TRUE,good_potential,8.353789020429673,47.173970030244995
Bercher,5512,0,TRUE,TRUE,high_potential,8.690552114301779,47.75859692004814
Berg (SG),3211,0,TRUE,TRUE,high_potential,9.02375167540618,46.43039861733156
Berg (TG),4891,2500,FALSE,TRUE,good_potential,8.87675038325208,46.388373926058094
Berg am Irchel,23,7906,FALSE,FALSE,moderate_potential,9.55682282062497,47.47851312698429
Bergdietikon,4023,12500,FALSE,FALSE,moderate_potential,7.764203687433716,47.129343690964774
Bergün Filisur,3544,9014,FALSE,FALSE,moderate_potential,6.495301298167311,46.703608075352925
Berikon,4062,10308,FALSE,FALSE,moderate_potential,6.3801213549223315,46.51806649762222
Beringen,2932,7906,FALSE,FALSE,moderate_potential,9.53397315384599,47.24569176915774
Berken,972,2500,FALSE,TRUE,good_potential,8.670373024272235,47.75575177537726
Berlingen,4801,0,TRUE,TRUE,high_potential,7.835256965731143,47.13649879538952
Bern,351,2500,FALSE,TRUE,good_potential,6.669259223871123,46.73454622769422
Berneck,3233,2500,FALSE,TRUE,good_potential,8.706257827069708,47.5495414926042
Bernex,6607,0,TRUE,TRUE,high_potential,9.161441963066334,47.33373720311479
Berolle,5424,5000,FALSE,FALSE,moderate_potential,8.984862498928623,46.74467287745672
Beromünster,1081,0,TRUE,TRUE,high_potential,8.054882421780258,47.133471747877635
Besenbüren,4226,7500,FALSE,FALSE,moderate_potential,7.821445921525911,47.304559805782425
Bettenhausen,973,0,TRUE,TRUE,high_potential,9.18654005075758,47.385122584456376
Bettens,5471,0,TRUE,TRUE,high_potential,9.941489166635431,46.86214196054635
Bettingen,2702,12500,FALSE,FALSE,moderate_potential,9.477168541306087,47.40060822441767
Bettlach,2543,3536,FALSE,FALSE,moderate_potential,7.698022796866756,47.004544595562
Bettmeralp,6205,0,TRUE,TRUE,high_potential,7.622558604278358,46.90695406502142
Bettwiesen,4716,2500,FALSE,TRUE,good_potential,6.757791965751445,46.74786800934877
Bettwil,4227,3536,FALSE,FALSE,moderate_potential,9.56105957106073,47.46132724594323
Bever,3781,12748,FALSE,FALSE,moderate_potential,9.504397879926637,47.46657945332781
Bex,5402,5000,FALSE,FALSE,moderate_potential,8.252741040128775,47.311330363534985
Biasca,5281,15207,FALSE,FALSE,moderate_potential,6.441858460235839,46.709245150528844
Biberist,2513,7906,FALSE,FALSE,moderate_potential,8.525345506631274,46.88661000524273
Biberstein,4002,11180,FALSE,FALSE,moderate_potential,8.511055569329706,47.22522130065631
Bichelsee-Balterswil,4721,5590,FALSE,FALSE,moderate_potential,6.652847304206658,46.81223073428723
Biel-Benken,2764,5000,FALSE,FALSE,moderate_potential,7.002770992756116,46.92823766190394
Biel/Bienne,371,0,TRUE,TRUE,high_potential,8.20723319780489,47.52955739783839
Bielersee (BE),9149,2500,FALSE,TRUE,good_potential,8.347119550325973,47.5633491951427
Bielersee (NE),9150,2500,FALSE,TRUE,good_potential,6.837306696017162,46.44963989250643
Biezwil,2445,11180,FALSE,FALSE,moderate_potential,8.420128294660312,47.190971699994805
Biglen,603,0,TRUE,TRUE,high_potential,9.52029415626422,47.347760368064726
Billens-Hennens,2063,0,TRUE,TRUE,high_potential,8.714239453628986,47.05775432312205
Binn,6054,2500,FALSE,TRUE,good_potential,8.527552196495426,47.057216921756414
Binningen,2765,7500,FALSE,FALSE,moderate_potential,8.368456994037857,47.072347601944976
Bioggio,5151,12500,FALSE,FALSE,moderate_potential,7.5278606896565154,47.435936902017346
Bioley-Magnoux,5903,2500,FALSE,TRUE,good_potential,8.784100757876129,47.577321098460175
Birmensdorf (ZH),242,15811,FALSE,FALSE,moderate_potential,8.305124883723963,47.40125279196063
Birmenstorf (AG),4024,11180,FALSE,FALSE,moderate_potential,7.809948544669708,47.409197031074086
Birr,4092,7500,FALSE,FALSE,moderate_potential,7.4666161733991085,47.17090971661452
Birrhard,4093,7906,FALSE,FALSE,moderate_potential,7.317287390126494,47.12388181701447
Birrwil,4132,2500,FALSE,TRUE,good_potential,8.156916921250238,46.44427618969153
Birsfelden,2766,11180,FALSE,FALSE,moderate_potential,7.270420539877318,47.23772350900325
Birwinken,4901,3536,FALSE,FALSE,moderate_potential,7.677742375197866,46.350445728402605
Bischofszell,4471,5000,FALSE,FALSE,moderate_potential,8.079887676118851,46.766854118374596
Bissone,5154,17678,FALSE,FALSE,moderate_potential,7.529881909403137,47.13690897122276
Bister,6172,7500,FALSE,FALSE,moderate_potential,6.2005986791122885,46.3159737807314
Bitsch,6173,5590,FALSE,FALSE,moderate_potential,9.016551024277353,45.828795111946704
Bière,5425,5000,FALSE,FALSE,moderate_potential,6.5255205786288855,46.63284335881046
Blatten,6192,9014,FALSE,FALSE,moderate_potential,9.283864399317743,47.571271068496436
Blauen,2781,0,TRUE,TRUE,high_potential,8.540689259695988,47.52804223185017
Bleienbach,324,0,TRUE,TRUE,high_potential,8.055660147248474,46.771080810642985
Blenio,5049,12500,FALSE,FALSE,moderate_potential,6.2753563260879774,46.44146403916507
Blonay - Saint-Légier,5892,0,TRUE,TRUE,high_potential,9.021482954091724,45.849658034116935
Blumenstein,922,10000,FALSE,FALSE,moderate_potential,6.328629016964243,46.568216336549725
Bodensee (SG),9328,5000,FALSE,FALSE,moderate_potential,7.004698578467339,46.60837386552726
Bodensee (TG),9329,2500,FALSE,TRUE,good_potential,8.948848531300719,45.95634037543533
Bofflens,5747,0,TRUE,TRUE,high_potential,6.602135099870986,46.634842525673434
Bogis-Bossey,5705,13463,FALSE,FALSE,moderate_potential,7.1587234438281895,46.1774943155536
Bois-d'Amont,2238,2500,FALSE,TRUE,good_potential,8.928427159403643,46.545225426728905
Bolken,2514,2500,FALSE,TRUE,good_potential,6.367903473124599,46.49637072687204
Bolligen,352,0,TRUE,TRUE,high_potential,7.164380965449208,46.34686445257054
Boltigen,791,0,TRUE,TRUE,high_potential,8.480888762632512,46.4914869986291
Bonaduz,3721,3536,FALSE,FALSE,moderate_potential,7.890008336642325,46.75505446581653
Boncourt,6774,13463,FALSE,FALSE,moderate_potential,9.046765402846113,47.63675535729882
Boningen,2571,2500,FALSE,TRUE,good_potential,8.3468141528451,47.49431116384109
Boniswil,4192,0,TRUE,TRUE,high_potential,7.101601248046387,47.07530795450695
Bonstetten,3,15000,FALSE,FALSE,moderate_potential,7.682287454146287,46.75202533344462
Bonvillars,5551,0,TRUE,TRUE,high_potential,6.771346548095652,47.108207355599845
Boppelsen,82,19526,FALSE,FALSE,moderate_potential,6.421741842027923,46.48415412598949
Borex,5706,10607,FALSE,FALSE,moderate_potential,6.510765015159988,46.733994042008575
Bosco/Gurin,5304,22361,FALSE,FALSE,moderate_potential,8.286437652536996,47.46752557529171
Bossonnens,2323,0,TRUE,TRUE,high_potential,9.570800203884403,46.9363468506095
Boswil,4228,5590,FALSE,FALSE,moderate_potential,7.9073719073829976,47.324181947639076
Bottens,5514,0,TRUE,TRUE,high_potential,8.036640698180047,47.25481887249111
Bottenwil,4273,2500,FALSE,TRUE,good_potential,6.996626305357893,46.74320267296716
Botterens,2123,3536,FALSE,FALSE,moderate_potential,7.632466018984557,46.863382129993134
Bottighofen,4643,3536,FALSE,FALSE,moderate_potential,8.879684124704193,47.43232122977279
Bottmingen,2767,5000,FALSE,FALSE,moderate_potential,7.782399878144338,46.77485619286028
Boudry,6404,2500,FALSE,TRUE,good_potential,9.455275044008115,47.092910354821306
Bougy-Villars,5426,0,TRUE,TRUE,high_potential,8.472096159935488,46.95034114728172
Boulens,5661,0,TRUE,TRUE,high_potential,9.253657835173126,47.42100188039991
Bourg-Saint-Pierre,6032,10000,FALSE,FALSE,moderate_potential,6.564021738734232,46.608936961566826
Bourg-en-Lavaux,5613,0,TRUE,TRUE,high_potential,7.467302928105375,47.049804087624835
Bournens,5472,0,TRUE,TRUE,high_potential,9.303029347844502,47.46418216176031
Bourrignon,6703,2500,FALSE,TRUE,good_potential,7.738803109098112,46.91548786939072
Boussens,5473,2500,FALSE,TRUE,good_potential,7.619109846141243,47.05368043091176
Bovernier,6131,3536,FALSE,FALSE,moderate_potential,6.55689635700414,46.84259833347416
Bowil,605,0,TRUE,TRUE,high_potential,9.091787820260992,47.65612315066511
Boécourt,6702,2500,FALSE,TRUE,good_potential,7.62221655966867,46.74659886608643
Braunau,4723,0,TRUE,TRUE,high_potential,7.68685671185425,46.84844425174835
Bregaglia,3792,15207,FALSE,FALSE,moderate_potential,8.597587091099228,47.508498492317756
Breggia,5269,20000,FALSE,FALSE,moderate_potential,8.08955808791217,47.49955808947332
Breil/Brigels,3981,2500,FALSE,TRUE,good_potential,7.52089303927288,47.30322126201395
Breitenbach,2613,2500,FALSE,TRUE,good_potential,6.033996213580933,46.158905223432
Bremblens,5622,0,TRUE,TRUE,high_potential,6.64429899069758,46.60104851645538
Bremgarten (AG),4063,7906,FALSE,FALSE,moderate_potential,7.2479033993112445,47.19564138687046
Bremgarten bei Bern,353,5000,FALSE,FALSE,moderate_potential,8.968038952218993,45.885231041314235
Brenzikofen,606,0,TRUE,TRUE,high_potential,8.83063619161399,47.58943671841208
Bretigny-sur-Morrens,5515,0,TRUE,TRUE,high_potential,6.9109896840993725,46.28006437177216
Bretonnières,5748,0,TRUE,TRUE,high_potential,7.964204806189861,47.537457991148905
Bretzwil,2883,2500,FALSE,TRUE,good_potential,8.816994720635675,46.448807740684764
Brienz (BE),573,5000,FALSE,FALSE,moderate_potential,7.676901239964006,47.3492603506747
Brienzersee,9089,7071,FALSE,FALSE,moderate_potential,7.081856893639582,46.06344332218851
Brienzwiler,574,2500,FALSE,TRUE,good_potential,6.972482336348962,46.31503034920653
Brig-Glis,6002,2500,FALSE,TRUE,good_potential,7.779287885189427,46.0970589822129
Brione sopra Minusio,5096,16008,FALSE,FALSE,moderate_potential,7.0953456043621115,47.45236239138114
Brislach,2782,2500,FALSE,TRUE,good_potential,7.365886062475985,47.18199738295504
Brissago,5097,22500,FALSE,FALSE,moderate_potential,6.4243262704843,46.66978704899778
Brittnau,4274,3536,FALSE,FALSE,moderate_potential,7.1118472913269875,46.157518518319506
Broc,2124,5000,FALSE,FALSE,moderate_potential,6.481710175893883,46.54509744086624
Brot-Plamboz,6433,0,TRUE,TRUE,high_potential,8.990505753850279,47.65823982400525
Brugg,4095,10308,FALSE,FALSE,moderate_potential,9.313648957749052,47.560039317667304
Brunegg,4193,5000,FALSE,FALSE,moderate_potential,6.933985514268985,46.646138623543784
Brusino Arsizio,5160,17678,FALSE,FALSE,moderate_potential,7.608317386717998,47.17428132346861
Brusio,3551,53151,FALSE,FALSE,moderate_potential,8.725930765977209,47.562928824188276
Brügg,733,5000,FALSE,FALSE,moderate_potential,6.463897784013396,46.538502127366215
Brünisried,2292,3536,FALSE,FALSE,moderate_potential,7.892342042488988,47.2700084713636
Brüttelen,491,2500,FALSE,TRUE,good_potential,8.854688248012662,47.22868298577638
Brütten,213,11180,FALSE,FALSE,moderate_potential,7.889935586963165,47.39471171776573
Bubendorf,2823,2500,FALSE,TRUE,good_potential,6.871062587236005,46.49443567529302
Bubikon,112,7071,FALSE,FALSE,moderate_potential,8.034313362031359,47.31951250928126
Buch (SH),2961,7071,FALSE,FALSE,moderate_potential,7.994363175185178,47.39928707374869
Buch am Irchel,24,7071,FALSE,FALSE,moderate_potential,6.116821669928732,46.406954613922316
Buchberg,2933,7500,FALSE,FALSE,moderate_potential,7.924146239155762,46.67994646693522
Buchegg,2465,10607,FALSE,FALSE,moderate_potential,6.7235057709173525,46.709080345500375
Buchholterberg,923,0,TRUE,TRUE,high_potential,9.207615109275077,46.25979832078056
Buchillon,5623,7500,FALSE,FALSE,moderate_potential,8.375059617707056,47.50290184247765
Buchrain,1052,2500,FALSE,TRUE,good_potential,9.435247562178903,47.49431962173003
Buchs (AG),4003,10308,FALSE,FALSE,moderate_potential,6.487567320873599,46.86311374154802
Buchs (SG),3271,12748,FALSE,FALSE,moderate_potential,8.808179272802537,47.26644110930384
Buchs (ZH),83,20156,FALSE,FALSE,moderate_potential,7.712650568628994,46.7657928744122
Buckten,2843,2500,FALSE,TRUE,good_potential,6.2336741852722914,46.47743859090543
Bulle,2125,2500,FALSE,TRUE,good_potential,7.591226310671696,47.49741838843518
Bullet,5552,0,TRUE,TRUE,high_potential,6.260189705852232,46.21801355481518
Buochs,1502,9014,FALSE,FALSE,moderate_potential,7.900176201975991,47.34487429809696
Bure,6778,7906,FALSE,FALSE,moderate_potential,8.586367853319885,46.89601831635695
Burg im Leimental,2783,0,TRUE,TRUE,high_potential,8.009046651159682,47.30362062525944
Burgdorf,404,0,TRUE,TRUE,high_potential,8.605173295314922,47.58471122440645
Burgistein,863,7500,FALSE,FALSE,moderate_potential,9.38865950035121,47.39359561089823
Bursinel,5852,3536,FALSE,FALSE,moderate_potential,9.235581798260519,47.62543995982435
Bursins,5853,0,TRUE,TRUE,high_potential,7.522133128877773,46.95653303145651
Burtigny,5854,0,TRUE,TRUE,high_potential,6.770562105467371,46.765943579809516
Buseno,3804,7500,FALSE,FALSE,moderate_potential,7.818118503747406,46.269660595275674
Bussigny,5624,0,TRUE,TRUE,high_potential,7.138020921597691,46.44436717526874
Bussnang,4921,2500,FALSE,TRUE,good_potential,7.242216117818446,47.31848106996661
Busswil bei Melchnau,325,0,TRUE,TRUE,high_potential,8.045142123682352,47.47804121251682
Bussy-sur-Moudon,5663,0,TRUE,TRUE,high_potential,6.1810798488233525,46.30721411035648
Buttisholz,1083,0,TRUE,TRUE,high_potential,8.594897951367813,47.41737678344096
Buttwil,4230,5590,FALSE,FALSE,moderate_potential,6.968423268962547,46.201034116112474
Buus,2844,2500,FALSE,TRUE,good_potential,7.784792298710211,47.46481998103828
Bäretswil,111,0,TRUE,TRUE,high_potential,8.434111936458592,46.819720194550825
Bäriswil,403,0,TRUE,TRUE,high_potential,7.596598045255137,46.81717906058389
Bärschwil,2611,2500,FALSE,TRUE,good_potential,6.476689454932653,46.51616177428773
Bätterkinden,533,10308,FALSE,FALSE,moderate_potential,6.567422343573179,46.78523747250283
Bättwil,2471,2500,FALSE,TRUE,good_potential,9.225877321064198,46.35145224422385
Böckten,2842,2500,FALSE,TRUE,good_potential,9.217061570341663,47.22822813509082
Bönigen,572,5590,FALSE,FALSE,moderate_potential,7.5451634822561715,47.26117886857885
Bösingen,2295,0,TRUE,TRUE,high_potential,7.690966837047341,47.038053844496226
Böttstein,4303,22639,FALSE,FALSE,moderate_potential,7.855970315301489,47.37108710819139
Bözberg,4124,12748,FALSE,FALSE,moderate_potential,7.1192954356506055,46.60030067351322
